"","X","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","soilsap_relabund","soilsap_richness","soilsap_shannon.div","soilsap_simpson.div","soilsap_invsimpson.div","soilsap_evenness","littersap_relabund","littersap_richness","littersap_shannon.div","littersap_simpson.div","littersap_invsimpson.div","littersap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes","Season.Year","agb","agb0","weeds","inputC0","inputN0","inputCN","inorgN0","EEA_C","EEA_N","corn_yield","soybean_yield","cotton_yield","Yield_scaled","Yield_min","Yield_max","corn_yield_2021","corn_yield_2022","corn_yield_2023","cotton_yield_2022","soybean_yield_2021","soybean_yield_2022","soybean_yield_2023","multifunctionality_index_soil","multifunctionality_index_soil2","multifunctionality_index_agronomy","multifunctionality_index_agronomy2","multifunctionality_index_yield","multifunctionality_index_yield2","tissue.N.percent_scaled","tissue.P.percent_scaled","tissue.K.percent_scaled","tissue.Ca.percent_scaled","tissue.Mg.percent_scaled","tissue.S.percent_scaled","tissue.B.ppm_scaled","tissue.Cu.ppm_scaled","tissue.Fe.ppm_scaled","tissue.Mn.ppm_scaled","tissue.Zn.ppm_scaled","tissue.Na.ppm_scaled","multifunctionality_index_nutrition","multifunctionality_index_nutrition2","YearN"
"126",1576,"306","3","0-10 cm","2022","Fall","Corn-Corn-Corn","Clover",0.214374226,NA,96.7,6.31,4.703265,40.564409,11.142459,21.95447,21.060894,80.900903,5.43027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35,1.15,5.874,6.824,NA,3.24,83.12,13.44,51.75,60.12,NA,411.7316,10.0874,2.4345,12.5219,22.56,96.72,1123.2,45.6,62.608,11.02,167.84,0.3124,0.4912,20.624,9.248,0.45252,36.016,68.2862,11.6979,57.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.477933996,95.702412,1.68,0,364.36,0,0,0,184.3956044,"Corn",3.3,0.41,2.5,0.63,0.21,0.21,10.3,14.9,127,94,47,89,"note: high POC, high no-n, high Mn, high Zn,","Fall 2022",3.6436,364.36,0.0168,147.7933996,9.5702412,15.4430172146549,12.5219,61.840403,43.015364,11.574512088188,NA,NA,0.819856118828317,49.25289642,214.09,NA,11.574512088188,NA,NA,NA,NA,NA,0.461538461538462,0.482395883117905,1,0.831947017548585,1,1,0.366666666666666,0.294117647058823,0.898989898989899,0.142857142857143,0.461538461538461,0.428571428571428,0.661290322580645,0.65034965034965,0.0707964601769911,0.51063829787234,0.666666666666667,1,0.5,0.51270688694406,3
"127",1579,"307","3","0-10 cm","2022","Fall","Corn-Corn-Corn","Wheat",0.223314607,NA,44.66,6.37,4.046793,28.233559,8.370684,13.545062,10.352468,37.02983,5.533131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.08,1.11,4.287,7.473,NA,1.96,81.4,16.04,38.69,67.44,NA,398.8702,9.1754,2.2159,11.3913,25.72,91.766,1096.8,56.88,56.584,2.5452,177.68,0.328,0.54,25.04,10.376,0.4518,39.092,67.5287,10.6554,75.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28345824,8.11566,0,67.8,0,0,0,0,150.8281537,"Corn",3.08,0.4,2.33,0.68,0.21,0.22,14.5,11.1,133,81,41,56,"note: high P, high Fe,","Fall 2022",0.678,67.8,0,28.345824,0.811566,34.9273182957393,11.3913,46.184167,23.89753,9.467483207749,NA,NA,0.616215979739675,49.25289642,214.09,NA,9.467483207749,NA,NA,NA,NA,NA,0.461538461538462,0.430673625869173,0.333333333333333,0.350844945568802,1,0.75161478409203,0.122222222222222,0.235294117647059,0.727272727272727,0.285714285714286,0.461538461538461,0.571428571428572,1,0.384615384615385,0.123893805309735,0.234042553191489,0.484848484848485,0.521739130434783,0.333333333333333,0.429384145351934,3
"128",1582,"308","3","0-10 cm","2022","Fall","Corn-Corn-Corn","SHM",0.204572804,NA,112.18,6.48,4.875566,43.247809,12.295032,25.154964,13.737706,97.753632,7.554818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.13,1.03,4.067,6.903,NA,2.04,82.08,15.24,40.14,68.14,NA,350.2825,5.8542,1.2213,7.0755,25.356,95.68,1209.6,56.616,48.032,2.8228,174.08,0.2936,0.488,20.464,9.632,0.44208,43.76,58.2062,5.9854,64.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.727867384,33.8261,0,0,16.12,0,76.1,83.5,131.6682413,"Corn",3.21,0.41,2.26,0.61,0.21,0.21,7.7,9.4,121,87,44,44,"note: high P,","Fall 2022",1.7572,175.72,0,72.7867384,3.38261,21.5179220779221,7.0755,67.973225,38.89267,8.264815506401,NA,NA,0.499980544974825,49.25289642,214.09,NA,8.264815506401,NA,NA,NA,NA,NA,0.384615384615385,0.416155628166955,0.333333333333333,0.524386989736907,1,0.609839377291424,0.266666666666666,0.294117647058823,0.656565656565656,0.0857142857142858,0.461538461538461,0.428571428571428,0.451612903225806,0.265734265734266,0.0176991150442478,0.361702127659574,0.575757575757576,0.347826086956522,0.166666666666667,0.351125518374443,3
"129",1585,"309","3","0-10 cm","2022","Fall","Corn-Corn-Corn","Wheat-Clover",0.210927573,NA,38.64,6.47,4.471365,31.789941,9.069992,19.719467,10.709107,63.574224,6.064949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.46,1.1,3.912,7.071,NA,2.08,82.8,14.24,37.4,67.6,NA,368.8601,8.7761,1.9117,10.6878,21.868,88.24,1104.8,49.984,49.608,2.2948,160.8,0.3428,0.46,18.48,10.768,0.62424,38.168,65.1012,9.7304,68.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58345404,17.8476,5.2,125,19.4,0,0,0,142.9983591,"Corn",3.37,0.43,2.29,0.71,0.22,0.23,10.6,13.2,131,89,48,41,"note: high Ni,","Fall 2022",1.444,144.4,0.052,58.345404,1.78476,32.6908962549587,10.6878,51.396247,30.428574,8.976007000707,NA,NA,0.568715784516941,49.25289642,214.09,NA,8.976007000707,NA,NA,NA,NA,NA,0.461538461538462,0.409267233620564,0.333333333333333,0.419658176161401,1,0.693677550799659,0.444444444444444,0.411764705882353,0.686868686868687,0.371428571428571,0.538461538461538,0.714285714285714,0.685483870967742,0.531468531468531,0.106194690265487,0.404255319148936,0.696969696969697,0.304347826086957,0.5,0.491331133023222,3
"130",1588,"310","3","0-10 cm","2022","Fall","Corn-Corn-Corn","No cover",0.227019499,NA,77.97,6.5,4.44953,26.637287,8.479811,16.103715,11.194948,55.6263,5.637402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.65,1.1,2.89,7.388,NA,1.44,83.96,13.48,27.13,69.38,NA,388.8668,5.542,1.8423,7.3843,26.664,97.04,1209.6,54.512,57.024,2.2448,172,0.314,0.4608,19.264,9.412,0.6624,37.404,68.6562,22.6129,56.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247767146,8.721238,60.86,0,0,0,0,0,166.769554,"Corn",3.28,0.41,2.36,0.69,0.23,0.23,10.7,12.4,133,81,40,62,"note: high P, high Ni,","Fall 2022",NA,NA,0.6086,24.7767146,0.8721238,28.4096301465457,7.3843,45.20403,27.298663,10.46812490458,NA,NA,0.712926004083576,49.25289642,214.09,NA,10.46812490458,NA,NA,NA,NA,NA,0.307692307692308,0.410046166770151,0.4,0.389263958717033,1,0.869574535959362,0.344444444444444,0.294117647058823,0.757575757575757,0.314285714285714,0.615384615384615,0.714285714285714,0.693548387096774,0.475524475524476,0.123893805309735,0.234042553191489,0.454545454545455,0.608695652173913,0.416666666666667,0.469195351739742,3
"131",1591,"311","3","0-10 cm","2022","Fall","Corn-Cotton-Soybean","SHM",0.174834437,NA,193.87,6.15,7.227024,51.435208,18.67645,27.464069,16.365557,81.365262,8.32995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.96,1.4,5.558,9.447,NA,2.84,84.2,12.52,39.81,67.67,NA,478.897,5.5794,2.9891,8.5685,24.9,107.16,1163.2,68.776,87.52,10.756,203.256,0.334,0.4808,15.584,9.38,0.460872,36.444,80.3162,17.3604,65.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84228876,59.19966,1.2,0,28,0,110.8,68.2,1685.41,"Cotton",4.51,0.57,1.29,3.45,0.33,0.38,26.2,16.9,117,84,31,281,"note: high ag, high P, high K, high Mn, high Zn,","Fall 2022",2.07,207,0.012,84.228876,5.919966,14.2279323901522,8.5685,85.668632,43.829626,NA,NA,1.889176069,1,681.76,1685.41,NA,NA,NA,1.889176069,NA,NA,NA,0.538461538461538,0.575551185923947,0.5,0.705178622571744,1,1,0.88235294117647,0.388888888888889,0.711111111111111,0.771739130434783,0.6,0.222222222222222,0.357798165137614,1,1,0.918918918918919,0.03125,0.762376237623762,0.666666666666667,0.637221467959481,3
"132",1594,"312","3","0-10 cm","2022","Fall","Corn-Cotton-Soybean","Wheat-Clover",0.181697613,NA,180.78,6.31,5.524945,43.167831,14.92071,22.689497,14.153708,59.221473,6.819259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.12,1.25,3.881,8.429,NA,2.2,84.12,12.92,32.02,69.54,NA,434.5964,6.8285,2.6521,9.4806,26.4,102.884,1159.2,67.952,75.816,3.3644,219.528,0.3208,1.2192,16.976,8.376,0.529452,40.2,74.4312,23.8879,69.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74052916,33.02456,0.6,87,104,0,0,0,1238.35,"Cotton",4.1,0.64,1.22,3.07,0.33,0.41,32,12.8,91,86,33,239,"note: high wen, high P, high Mn, high Cu,","Fall 2022",1.91,191,0.006,74.052916,3.302456,22.4235889895278,9.4806,70.432745,36.843205,NA,NA,1.388066515,0.554565834703333,681.76,1685.41,NA,NA,NA,1.388066515,NA,NA,NA,0.615384615384615,0.500849871294293,0.5,0.533511206105076,1,0.554565834703333,0.580882352941176,0.777777777777778,0.555555555555556,0.565217391304348,0.6,0.388888888888889,0.889908256880734,0.64957264957265,0.409090909090909,0.972972972972973,0.09375,0.554455445544555,0.75,0.586506016710797,3
"133",1597,"313","3","0-10 cm","2022","Fall","Corn-Cotton-Soybean","No cover",0.177622378,NA,139.29,6.36,4.361789,36.416281,13.766292,20.401706,10.004491,51.813882,4.807266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.01,1.34,5.239,8.869,NA,2.44,83.28,14.04,37.39,63.31,NA,464.6065,4.243,2.6223,6.8653,27.572,108.528,1154.4,83.2,78.808,3.6544,182.376,0.4388,0.4272,14.2,8.572,0.45108,43.04,87.9362,10.4379,74.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28537948,11.8703,79.4,0,0,0,0,0,1488.71,"Cotton",4.34,0.5,1.38,3.3,0.35,0.39,26,5.2,91,69,30,240,"note: high P, high K, high Mn, high B,","Fall 2022",NA,NA,0.794,28.537948,1.18703,24.0414715719064,6.8653,59.351628,30.406197,NA,NA,1.668695039,0.80401534399442,681.76,1685.41,NA,NA,NA,1.668695039,NA,NA,NA,0.538461538461538,0.519498718787828,0.6,0.426571584303577,1,0.80401534399442,0.757352941176471,0,0.911111111111111,0.690217391304348,0.733333333333333,0.277777777777778,0.339449541284404,0,0.409090909090909,0.513513513513513,0,0.559405940594059,0.5,0.432604371598827,3
"134",1600,"314","3","0-10 cm","2022","Fall","Corn-Cotton-Soybean","Clover",0.164978292,NA,120.08,6.38,3.643473,26.925891,8.070412,13.515699,9.177147,32.833327,4.340306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.49,1.19,3.977,7.537,NA,2,81.92,16.04,34.62,65.59,NA,387.4378,3.931,1.9964,5.9274,23.944,104.958,1002.4,74.488,79.64,2.2492,221.0976,0.3324,0.5456,14.184,8.176,0.447804,39.728,76.6937,37.9554,76.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96213592,64.03496,4.4,0,235.2,0,0,0,1508.82,"Cotton",4.67,0.54,1.37,3.87,0.39,0.4,28.7,13.5,98,78,31,263,"note: high wen, high P, high Mn,","Fall 2022",2.352,235.2,0.044,96.213592,6.403496,15.0251662529343,5.9274,42.980082,22.692846,NA,NA,1.691236338,0.82405220943556,681.76,1685.41,NA,NA,NA,1.691236338,NA,NA,NA,0.538461538461538,0.435915943938035,1,0.69590952112857,1,0.82405220943556,1,0.222222222222222,0.888888888888889,1,1,0.333333333333333,0.587155963302752,0.70940170940171,0.568181818181818,0.756756756756757,0.03125,0.673267326732673,0.75,0.647538168235013,3
"135",1603,"315","3","0-10 cm","2022","Fall","Corn-Cotton-Soybean","Wheat",0.183644189,NA,172.32,6.36,3.750902,27.736406,10.125787,14.927656,8.651594,39.2125,5.264937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.97,1.31,5.353,8.761,NA,2.6,83.04,15.04,41.27,67.55,NA,427.4512,5.6181,4.7051,10.3232,23.908,108.392,1130.4,67.6,64.488,3.094,166.86,0.3444,0.4144,17.576,8.5,0.436212,40.36,71.7937,51.4279,78.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5474609,14.60474,0.8,141,0,0,0,0,1408.24,"Cotton",4.54,0.52,1.2,3.55,0.38,0.42,25.8,5.7,85,63,32,329,"note: high wen, high P, high K, high Mn,","Fall 2022",1.41,141,0.008,54.74609,1.460474,37.4851520807628,10.3232,46.878032,23.57925,NA,NA,1.578496216,0.72383799133164,681.76,1685.41,NA,NA,NA,1.578496216,NA,NA,NA,0.692307692307692,0.549059309591595,0.333333333333333,0.412732059380676,1,0.723837991331639,0.904411764705882,0.111111111111111,0.511111111111111,0.826086956521739,0.933333333333333,0.444444444444444,0.321100917431193,0.0427350427350427,0.272727272727273,0.351351351351351,0.0625,1,0.416666666666667,0.48174277545604,3
"136",1606,"316","3","0-10 cm","2022","Fall","Soybean-Soybean-Soybean","SHM",0.165829146,NA,98.07,6.42,2.926005,27.187094,7.638886,14.630822,8.868333,68.054397,4.483305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.13,1.17,4.088,7.225,NA,2.24,79.4,18.12,36.73,64.92,NA,341.7082,10.4516,1.833,12.2846,11.336,81.2,1004,66.224,42.92,1.6204,162,0.2472,0.4032,14.92,7.512,0.513,39.912,64.7837,14.0304,76.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52447512,83.1068,0,0,194.8,0.2,43.6,136.6,50.79,"Soybean",5.15,0.66,2.5,1.21,0.4,0.35,40.3,11.2,102,71,59,23,"note: high no-n,","Fall 2022",3.752,375.2,0,152.447512,8.31068,18.3435665914221,12.2846,42.23529,23.499155,NA,3.4156275,NA,0.342486270594109,37.07,77.13,NA,NA,NA,NA,NA,3.4156275,NA,0.461538461538462,0.420330745320107,0.833333333333333,0.72830578359358,1,0.508336420896628,0.151079136690647,0.212765957446808,0.461904761904762,0.774193548387097,0.36,0.739130434782609,0.324009324009324,0.313725490196078,0.109375,0.215909090909091,0.378378378378378,0.00187265917602996,0.166666666666667,0.336861981823402,3
"137",1609,"317","3","0-10 cm","2022","Fall","Soybean-Soybean-Soybean","Clover",0.169270833,NA,113.02,6.39,2.927945,24.683165,6.480565,14.316969,8.458312,53.546479,4.392943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.71,1.02,3.063,7.854,NA,1.68,77.92,20.68,31.55,80.89,NA,325.9886,15.2217,2.8559,18.0776,9.084,92.08,968.8,75.696,43.864,3.0256,150.192,0.28,0.46,13.44,9.704,0.2872,41.72,51.9137,17.9804,57.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85159192,124.653,26,66.8,374,0,0,0,58,"Soybean",5.35,0.72,2.53,1.13,0.42,0.34,41.8,11.7,121,63,56,27,"note: high no-n, high inorg. n,","Fall 2022",4.408,440.8,0.26,185.159192,12.4653,14.8539699806663,18.0776,38.484618,22.775281,NA,3.9005,NA,0.522466300549176,37.07,77.13,NA,NA,NA,NA,NA,3.9005,NA,0.153846153846154,0.376534512661678,1,0.86379722187291,1,0.775472397184142,0.223021582733813,0.340425531914893,0.476190476190476,0.64516129032258,0.44,0.695652173913044,0.358974358974359,0.34640522875817,0.2578125,0.125,0.337837837837838,0.00936329588014981,0.166666666666667,0.354653689710444,3
"138",1612,"318","3","0-10 cm","2022","Fall","Soybean-Soybean-Soybean","Wheat",0.157967033,NA,0,6.39,2.656865,21.857354,6.555815,11.130309,5.673034,55.2232,4.16495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25,0.99,2.899,6.102,NA,1.28,76.08,23,31.34,65.96,NA,281.688,10.0428,1.7847,11.8275,8.876,84.64,952.8,76.896,42.768,5.176,203.616,0.2336,0.6904,17.928,8.076,0.3124,36.32,57.7987,10.0854,67.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46758712,14.13984,0.2,114.4,0,0,0,0,56.29,"Soybean",5.23,0.71,2.28,1.01,0.44,0.33,41.4,10.1,97,62,58,22,"note: high no-n, high Zn, high Cu,","Fall 2022",1.144,114.4,0.002,46.758712,1.413984,33.0687702265372,11.8275,35.234984,16.803343,NA,3.7855025,NA,0.479780329505741,37.07,77.13,NA,NA,NA,NA,NA,3.7855025,NA,0.230769230769231,0.294889508770198,0.166666666666667,0.380724723405366,1,0.712115598369767,0.179856115107914,0.319148936170213,0.357142857142857,0.451612903225806,0.52,0.652173913043478,0.34965034965035,0.241830065359477,0.0703125,0.113636363636364,0.364864864864865,0,0.166666666666667,0.301685739016777,3
"139",1615,"319","3","0-10 cm","2022","Fall","Soybean-Soybean-Soybean","Wheat-Clover",0.156944444,NA,0,6.35,3.8978,36.019244,11.073809,26.294641,9.70695,99.149446,6.332517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.28,1,3.936,6.343,NA,1.72,74.8,24.08,42.42,68.35,NA,334.5629,12.4312,1.8836,14.3148,8.94,82.64,1120,87.04,41.864,1.5052,165.24,0.2428,0.4688,17.68,10.744,0.2464,46.56,70.3912,31.1854,59.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0706108,44.02448,15.4,143.4,106.4,0,0,0,47.65,"Soybean",4.91,0.64,2.5,1.23,0.41,0.31,40.7,8.8,100,63,56,25,"note: high no-n, high inorg. n, high wen,","Fall 2022",2.498,249.8,0.154,107.06108,4.402448,24.3185336885297,14.3148,57.32337,36.001591,NA,3.2044625,NA,0.26410384423365,37.07,77.13,NA,NA,NA,NA,NA,3.2044625,NA,0.307692307692308,0.3838775084012,0.666666666666667,0.526224730789793,0,0.391997035939237,0.0647482014388488,0.170212765957447,0.461904761904762,0.806451612903226,0.4,0.565217391304348,0.333333333333333,0.156862745098039,0.09375,0.125,0.337837837837838,0.00561797752808989,0.166666666666667,0.293411385608828,3
"140",1618,"320","3","0-10 cm","2022","Fall","Soybean-Soybean-Soybean","No cover",0.159120311,NA,100.53,6.22,3.477676,23.439203,7.002481,14.855826,9.822325,105.925363,5.963591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.94,0.81,2.28,5.111,NA,1.12,77.56,21.72,32.86,73.65,NA,247.3908,8.3715,1.7504,10.1219,6.032,64.072,975.2,81.52,32.832,1.292,154.8,0.18,0.5408,14.4,9.568,0.1772,33.048,62.5212,9.3179,68.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16051728,6.35088,40.4,0,0,0,0,0,41.58,"Soybean",5.07,0.67,2.37,1.19,0.46,0.34,45.6,9.9,139,59,60,24,"","Fall 2022",NA,NA,0.404,16.051728,0.635088,25.2748091603053,10.1219,39.882951,24.678151,NA,2.796255,NA,0.112581128307539,37.07,77.13,NA,NA,NA,NA,NA,2.796255,NA,0.153846153846154,0.289232378886303,0.2,0.301060376119238,0,0.167098925527973,0.122302158273381,0.234042553191489,0.4,0.741935483870968,0.6,0.695652173913044,0.447552447552448,0.228758169934641,0.3984375,0.0795454545454545,0.391891891891892,0.00374531835205993,0.25,0.361988595960448,3
"141",1621,"401","4","0-10 cm","2022","Fall","Soybean-Soybean-Soybean","SHM",0.195121951,NA,73.41,6.25,3.844665,33.425908,12.845622,35.546726,13.070646,68.49878,5.644856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.55,0.99,3.337,NA,NA,1.84,90.64,7.92,34.95,NA,NA,293.1204,10.4714,1.6968,12.1682,12.58,107.84,949.6,47.672,61.048,2.9132,194.5944,0.2552,0.5584,13.384,8.976,0.2796,36.724,55.7837,33.0179,85.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14822066,61.122404,4.9,0,42.9,0,91.34,147.4,54.38,"Soybean",5.25,0.82,3.08,1.09,0.39,0.36,40.8,11.1,111,85,58,52,"note: high no-n, high wen, high K,","Fall 2022",2.8164,281.64,0.049,114.822066,6.1122404,18.7855939043235,12.1682,55.761051,48.617372,NA,3.657055,NA,0.432101847229156,37.07,77.13,NA,NA,NA,NA,NA,3.657055,NA,0.166666666666667,0.414860810452229,0.666666666666667,0.638167492037038,1,0.641348647647277,0.18705035971223,0.553191489361702,0.738095238095238,0.580645161290323,0.32,0.782608695652174,0.335664335664336,0.30718954248366,0.1796875,0.375,0.364864864864865,0.0561797752808989,0.333333333333333,0.398348080200452,3
"142",1624,"402","4","0-10 cm","2022","Fall","Soybean-Soybean-Soybean","Wheat-Clover",0.202365309,NA,71.43,6.37,3.564993,34.391235,14.063377,30.928106,21.786326,24.573584,3.685664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.39,1.07,3.388,6.857,NA,1.72,88.48,10.4,32.61,66,NA,340.2791,10.8794,1.7668,12.6462,18.836,81.68,920,55.56,59.2,2.12,192.132,0.2868,0.5616,11.344,9.408,0.314,39.42,58.3162,14.7629,81.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07066136,42.62128,0,159.24,105.16,0,0,0,37.07,"Soybean",5.21,0.85,3.33,1.13,0.42,0.37,39.6,11.3,115,86,65,48,"note: high no-n,","Fall 2022",2.644,264.4,0,107.066136,4.262128,25.1203473945409,12.6462,55.705269,52.714432,NA,2.4929575,NA,0,37.07,77.13,NA,NA,NA,NA,NA,2.4929575,NA,0.384615384615385,0.418481022309032,0.5,0.495490293191696,0,0,0.172661870503597,0.617021276595745,0.857142857142857,0.64516129032258,0.44,0.826086956521739,0.307692307692308,0.320261437908497,0.2109375,0.386363636363636,0.459459459459459,0.048689138576779,0.333333333333333,0.4409564775906,3
"143",1627,"403","4","0-10 cm","2022","Fall","Soybean-Soybean-Soybean","No cover",0.187408492,NA,52.77,6.44,3.506605,15.113052,5.156253,13.562055,4.626009,65.322069,11.519178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.43,0.89,3.783,5.109,NA,1.68,87.64,11.88,44.88,60.61,NA,273.8809,9.3545,3.2661,12.6206,13.164,89.84,886.4,44.832,46.872,1.1984,138.2184,0.2312,0.4368,11.672,8.572,0.2508,34.772,56.2362,14.3704,92.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144345096,6.8782,40.46,0,0,0,0,0,51.6,"Soybean",4.99,0.7,2.37,1.35,0.41,0.33,37.2,10.6,141,92,48,50,"","Fall 2022",NA,NA,0.4046,14.4345096,0.68782,20.9858823529412,12.6206,35.295088,18.188064,NA,3.4701,NA,0.362705941088368,37.07,77.13,NA,NA,NA,NA,NA,3.4701,NA,0.230769230769231,0.34687447147722,0.4,0.380330747808359,1,0.53834753612449,0.0935251798561151,0.297872340425532,0.4,1,0.4,0.652173913043478,0.251748251748252,0.274509803921569,0.4140625,0.454545454545455,0.22972972972973,0.052434456928839,0.166666666666667,0.376716802516581,3
